3076,五大陸博物館,"Museum Fünf Kontinente ",S428,MFK-S428,漆Ⅲ,Tür1 Fach3,花鳥螺鈿小箪笥,chest of drawers,,漆器,,江戸,,,,,1,16.8 ,32 ,27.8 ,,,,,,上部に引戸棚、下部に観音扉を付けた箪笥、扉の中に抽斗6個,木,黒漆地、螺鈿（伏彩色）,柳に鴛鴦、かきつばた、竹に雀、梅、牡丹、鉄線？鶴、朝顔（扉内）、その他折枝,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S428,1鳥と花の文様の螺鈿漆の小型コモード,1 kleine Commode von Muschellack mit Vögeln und Blumen verziert.,日高薫,2011/6,勝田徹:日高薫,,,,,82,hd-2,428,
3077,五大陸博物館,"Museum Fünf Kontinente ",S432,MFK-S432,漆Ⅲ,Tür1 Fach3,花鳥蒔絵螺鈿小箪笥,chest of drawers,,漆器,,江戸,,,,,1,14.3 ,30.3 ,26.7 ,,,,,,上部に観音開の扉2枚（内部に抽斗6個）、下部に抽斗1段,木,黒漆地、平蒔絵、螺鈿（伏彩色）,　,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S432,2黒漆、絵付けの施された小型の箪笥《複数》,2 kleine Schraenke  schwarzer Lack mit Malereiverzierungen ,日高薫,2011/6,勝田徹:日高薫,,,,,83,hd-2,432,
3078,五大陸博物館,"Museum Fünf Kontinente ",S349,MFK-S349,漆Ⅲ,Tür1 Fach2,寒山拾得白檀塗合子,covered container,,漆器,,江戸,,,,,1,,,5.2 ,,23.2 ,,,,印籠蓋造の円形合子、わずかに甲盛がある,木,白檀塗、黒漆,松樹に寒山拾得、雲文のふちどり、側面に唐草文,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S349,1 丸型の蒔絵の容れ物,1 runde goldverlackte Dose ,日高薫,2011/6,勝田徹:日高薫,,,,,84,hd-2,349,
3079,五大陸博物館,"Museum Fünf Kontinente ",S552,MFK-S552,漆Ⅲ,Tür1 Fach2,葦蒔絵蓋付椀,bowl with lid,,漆器,,江戸,,,,,1,,,9.1 ,,,13.6 ,6 ,,,木,黒漆地（茶色に変色）、平蒔絵、付描,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S552,1 茶色い蓋付深鉢,1 braune Schüssel mit Deckel,日高薫,2011/6,勝田徹:日高薫,,,,,85,hd-2,552,
3080,五大陸博物館,"Museum Fünf Kontinente ",S435,MFK-S435,漆Ⅲ,Tür1 Fach2,牡丹唐草文蒔絵箪笥（雛道具）,miniature doll furnishing,,漆器,,江戸,,,,,1,6.7 ,13.5 ,14.9 ,,,,,,上下二段にわかれる箪笥、上段は担い棒を通す金具付、側面で二段を連絡する,木,黒漆地、平蒔絵、消粉蒔絵、付描,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S435,1 コモードの小型模型,1 kleines Modell einer Commode ,日高薫,2011/6,勝田徹:日高薫,,,,,86,hd-2,435,
3081,五大陸博物館,"Museum Fünf Kontinente ",S486,MFK-S486,漆Ⅲ,Tür1 Fach1,松竹梅蒔絵螺鈿六角箱,box,,漆器,,江戸,,,,,1 ,20 ,23.5 ,8.7 ,,,,,,六角形逆印籠蓋造、三脚を付ける,木,黒漆地、薄肉高蒔絵、消粉蒔絵、付描、螺鈿、黒漆,扇面に竹、雪輪に松、丸に梅、側面は互い違いに3面のみ松葉文,竹の扇面に「寿山印」、底に「十」墨書貼紙,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S486,1 丸文が三つ表された黒塗りの六角の容れ物,1 schwarze sechseckige Dose mit 3 Medaillons,日高薫,2011/6,勝田徹:日高薫,,,,,87,hd-2,486,
3082,五大陸博物館,"Museum Fünf Kontinente ",S365,MFK-S365,漆Ⅲ,Tür1 Fach1,蒔貝地桜樹標本衝立,screen,,漆器,,江戸,,,,,1,22.5 ,48.6 ,40.7 ,,,,,,入隅形の衝立にガラスをはめ、中に桜樹の造花を飾ったもの,,黒漆地、蒔貝地、平蒔絵,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S365,1花文様の 描かれたガラスの日除け,1 Glasfeuerschirm mit Blumen bemalt ,日高薫,2011/6,勝田徹:日高薫,,,,,88,hd-2,365,
3083,五大陸博物館,"Museum Fünf Kontinente ",S542c,MFK-S542c,漆Ⅲ,Tür2 Fach2,松竹梅蒔絵蓋付椀,cup with lid,,漆器,,江戸,,,,,1,,,7.6 ,,,12 ,7.1 ,,,木,朱漆地、平蒔絵、薄肉高蒔絵、消粉蒔絵、付描,松笠、竹枝、梅,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S542c,8 赤い蓋付小鉢,8 rothe Essschüsselchen mit Deckel,日高薫,2011/6,勝田徹:日高薫,,,,,89,hd-2,542,c
3084,五大陸博物館,"Museum Fünf Kontinente ",S542e,MFK-S542e,漆Ⅲ,Tür2 Fach2,松竹梅蒔絵蓋付椀,cup with lid,,漆器,,江戸,,,,,1,,,7.1 ,,,12 ,7.4 ,,,木,朱漆地、平蒔絵、薄肉高蒔絵、消粉蒔絵、付描,松笠、竹枝、梅,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S542e,8 赤い蓋付小鉢,8 rothe Essschüsselchen mit Deckel,日高薫,2011/6,勝田徹:日高薫,,,,,89,hd-2,542,e
3085,五大陸博物館,"Museum Fünf Kontinente ",S542f,MFK-S542f,漆Ⅲ,Tür2 Fach2,松竹梅蒔絵蓋付椀,cup with lid,,漆器,,江戸,,,,,1,,,7.4 ,,,12 ,7.4 ,,,木,朱漆地、平蒔絵、薄肉高蒔絵、消粉蒔絵、付描,松笠、竹枝、梅,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S542f,8 赤い蓋付小鉢,8 rothe Essschüsselchen mit Deckel,日高薫,2011/6,勝田徹:日高薫,,,,,89,hd-2,542,f
3086,五大陸博物館,"Museum Fünf Kontinente ",S542b,MFK-S542b,漆Ⅲ,Tür2 Fach2,松竹梅蒔絵蓋付椀,cup with lid,,漆器,,江戸,,,,,1,,,8.8 ,,,12 ,4.6 ,,,木,朱漆地、平蒔絵、薄肉高蒔絵、消粉蒔絵,松葉、竹、梅花,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S542b,8 赤い蓋付小鉢,8 rothe Essschüsselchen mit Deckel,日高薫,2011/6,勝田徹:日高薫,,,,,90,hd-2,542,b
3087,五大陸博物館,"Museum Fünf Kontinente ",S542d,MFK-S542d,漆Ⅲ,Tür2 Fach2,松竹梅蒔絵蓋付椀,cup with lid,,漆器,,江戸,,,,,1,,,8.2 ,,,12.2 ,5.1 ,,,木,朱漆地、平蒔絵、薄肉高蒔絵、消粉蒔絵,松葉、竹、梅花,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S542d,8 赤い蓋付小鉢,8 rothe Essschüsselchen mit Deckel,日高薫,2011/6,勝田徹:日高薫,,,,,90,hd-2,542,d
3088,五大陸博物館,"Museum Fünf Kontinente ",S542g,MFK-S542g,漆Ⅲ,Tür2 Fach2,松竹梅蒔絵蓋付椀,cup with lid,,漆器,,江戸,,,,,1,,,8.3 ,,,12 ,5 ,,,木,朱漆地、平蒔絵、薄肉高蒔絵、消粉蒔絵,松葉、竹、梅花,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S542g,8 赤い蓋付小鉢,8 rothe Essschüsselchen mit Deckel,日高薫,2011/6,勝田徹:日高薫,,,,,90,hd-2,542,g
3089,五大陸博物館,"Museum Fünf Kontinente ",S542a,MFK-S542a,漆Ⅲ,Tür2 Fach2,松竹梅蒔絵蓋付椀,cup with lid,,漆器,,江戸,,,,,1,,,8.6 ,,,12 ,5 ,,,木,朱漆地、薄肉高蒔絵、消粉蒔絵（絵漆に黒漆を用いる）,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S542a,8 赤い蓋付小鉢,8 rothe Essschüsselchen mit Deckel,日高薫,2011/6,勝田徹:日高薫,,,,,91,hd-2,542,a
3090,五大陸博物館,"Museum Fünf Kontinente ",S542h,MFK-S542h,漆Ⅲ,Tür2 Fach2,河骨蒔絵蓋付椀,cup with lid,,漆器,,江戸,,,,,1,,,8.3 ,,,12.1 ,5.2 ,,,木,朱漆地、薄肉高蒔絵、消粉蒔絵（絵漆に黒漆を用いる）,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S542h,8 赤い蓋付小鉢,8 rothe Essschüsselchen mit Deckel,日高薫,2011/6,勝田徹:日高薫,,,,,92,hd-2,542,h
3091,五大陸博物館,"Museum Fünf Kontinente ",S543a,MFK-S543a,漆Ⅲ,Tür2 Fach5,菊蒔絵椀蓋,lid,,漆器,,江戸,,,,,1,,,3 ,,,10.6 ,,,椀の蓋のみ,木,黒漆地、平蒔絵、薄肉高蒔絵、消粉蒔絵,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S543a,8 黒塗りの同上の品を伴う同上の品,8 schwarze do [mit] do,日高薫,2011/6,勝田徹:日高薫,,,,,1,hd-3,543,a
3092,五大陸博物館,"Museum Fünf Kontinente ",S543e,MFK-S543e,漆Ⅲ,Tür2 Fach5,菊蒔絵蓋付椀,cup with lid,,漆器,,江戸,,,,,1,,,7.5 ,,,11.6 ,4.7 ,,,木,黒漆地、平蒔絵、薄肉高蒔絵、消粉蒔絵,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S543e,8 黒塗りの同上の品を伴う同上の品,8 schwarze do [mit] do,日高薫,2011/6,勝田徹:日高薫,,,,,2,hd-3,543,e
3093,五大陸博物館,"Museum Fünf Kontinente ",S543f,MFK-S543f,漆Ⅲ,Tür2 Fach5,菊蒔絵蓋付椀,cup with lid,,漆器,,江戸,,,,,1,,,7.7 ,,,11.7 ,5 ,,,木,黒漆地、薄肉高蒔絵、消粉蒔絵、付描（青金？）,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S543f,8 黒塗りの同上の品を伴う同上の品,8 schwarze do [mit] do,日高薫,2011/6,勝田徹:日高薫,,,,,2,hd-3,543,f
3094,五大陸博物館,"Museum Fünf Kontinente ",S543b,MFK-S543b,漆Ⅲ,Tür2 Fach5,竹に雀蒔絵蓋付椀,cup with lid,,漆器,,江戸,,,,,1,,,8.1 ,,,11.8 ,5.2 ,,,木,黒漆地、薄肉高蒔絵、消粉蒔絵、付描（青金？）,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S543b,8 黒塗りの同上の品を伴う同上の品,8 schwarze do [mit] do,日高薫,2011/6,勝田徹:日高薫,,,,,3,hd-3,543,b
3095,五大陸博物館,"Museum Fünf Kontinente ",S543c,MFK-S543c,漆Ⅲ,Tür2 Fach5,竹に雀蒔絵蓋付椀,cup with lid,,漆器,,江戸,,,,,1,,,7.6 ,,,11.8 ,4.9 ,,,木,黒漆地、薄肉高蒔絵、消粉蒔絵、付描（青金？）,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S543c,8 黒塗りの同上の品を伴う同上の品,8 schwarze do [mit] do,日高薫,2011/6,勝田徹:日高薫,,,,,3,hd-3,543,c
3096,五大陸博物館,"Museum Fünf Kontinente ",S543d,MFK-S543d,漆Ⅲ,Tür2 Fach5,竹に雀蒔絵蓋付椀,cup with lid,,漆器,,江戸,,,,,1,,,8.0 ,,,11.8 ,4.8 ,,,木,黒漆地、薄肉高蒔絵、消粉蒔絵、付描（青金？）,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S543d,8 黒塗りの同上の品を伴う同上の品,8 schwarze do [mit] do,日高薫,2011/6,勝田徹:日高薫,,,,,3,hd-3,543,d
3097,五大陸博物館,"Museum Fünf Kontinente ",S543g,MFK-S543g,漆Ⅲ,Tür2 Fach5,竹に雀蒔絵蓋付椀,cup with lid,,漆器,,江戸,,,,,1,,,8.2 ,,,11.4 ,4.9 ,,,木,黒漆地、薄肉高蒔絵、消粉蒔絵、付描（青金？）,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S543g,8 黒塗りの同上の品を伴う同上の品,8 schwarze do [mit] do,日高薫,2011/6,勝田徹:日高薫,,,,,3,hd-3,543,g
3098,五大陸博物館,"Museum Fünf Kontinente ",S523,MFK-S523_1,漆Ⅲ,Tür2 Fach5,鉄線唐草蒔絵天目台,tea cup stand,,漆器,,江戸,,,,,1 ,,,10.0 ,,21.2 ,10.0 ,11.7 ,,,木,黒漆地、平蒔絵、付描,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S523,"1 日本の食器一式、 大型の漆塗り米櫃、盆、米や甘いものを食べるための蓋付碗六客、より大振りの同上の品一客、酒杯を伴う棚一個、大型の酒用碗 二個、漆塗りの柄杓、茶色い並の飯碗六客、朱漆の汁碗五客から成る ",1 japan. Dineeservice  bestehend aus einer großen lackirten Reisschüssel  einem Paesentirbrett  6 Tassen  um Reis und Zucker daraus zu essen mit Deckel  1 größere do  1 Gestell mit einer Weintasse  2 große Weintassen  2 lackirte Wasserschoepfer  6 braune gewoehnliche Reistassen  5 rothlackirte Suppentassen.,日高薫,2011/6,勝田徹:日高薫,,,,,4,hd-3,523,1
3099,五大陸博物館,"Museum Fünf Kontinente ",S523,MFK-S523_2,漆Ⅲ,Tür2 Fach5,牡丹唐草蒔絵盃,cup,,漆器,,江戸,,,,,1 ,,,6.8 ,,,13 ,7.2 ,,,木,黒漆地、平蒔絵、付描、絵梨地,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S523,"1 日本の食器一式、 大型の漆塗り米櫃、盆、米や甘いものを食べるための蓋付碗六客、より大振りの同上の品一客、酒杯を伴う棚一個、大型の酒用碗 二個、漆塗りの柄杓、茶色い並の飯碗六客、朱漆の汁碗五客から成る ",1 japan. Dineeservice  bestehend aus einer großen lackirten Reisschüssel  einem Paesentirbrett  6 Tassen  um Reis und Zucker daraus zu essen mit Deckel  1 größere do  1 Gestell mit einer Weintasse  2 große Weintassen  2 lackirte Wasserschoepfer  6 braune gewoehnliche Reistassen  5 rothlackirte Suppentassen.,日高薫,2011/6,勝田徹:日高薫,,,天目台と一具ではない,,5,hd-3,523,2
3100,五大陸博物館,"Museum Fünf Kontinente ",S524,MFK-S524,漆Ⅲ,Tür2 Fach5,牡丹唐草蒔絵盃,cup,,漆器,,江戸,,,,,1 ,,,5.3 ,,,13 ,7.3 ,,,木,黒漆地、平蒔絵、付描、絵梨地,三つ葉葵紋入り,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S524,"1 日本の食器一式、 大型の漆塗り米櫃、盆、米や甘いものを食べるための蓋付碗六客、より大振りの同上の品一客、酒杯を伴う棚一個、大型の酒用碗 二個、漆塗りの柄杓、茶色い並の飯碗六客、朱漆の汁碗五客から成る ",1 japan. Dineeservice  bestehend aus einer großen lackirten Reisschüssel  einem Paesentirbrett  6 Tassen  um Reis und Zucker daraus zu essen mit Deckel  1 größere do  1 Gestell mit einer Weintasse  2 große Weintassen  2 lackirte Wasserschoepfer  6 braune gewoehnliche Reistassen  5 rothlackirte Suppentassen.,日高薫,2011/6,勝田徹:日高薫,,,S524とS524aでペア,,6,hd-3,524,
3101,五大陸博物館,"Museum Fünf Kontinente ",S524a,MFK-S524a,漆Ⅲ,Tür2 Fach5,薔薇唐草蒔絵盃,cup,,漆器,,江戸,,,,,1 ,,,6.3 ,,,13 ,7.1 ,,,木,黒漆地、平蒔絵、付描、絵梨地,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S524a,"1 日本の食器一式、 大型の漆塗り米櫃、盆、米や甘いものを食べるための蓋付碗六客、より大振りの同上の品一客、酒杯を伴う棚一個、大型の酒用碗 二個、漆塗りの柄杓、茶色い並の飯碗六客、朱漆の汁碗五客から成る ",1 japan. Dineeservice  bestehend aus einer großen lackirten Reisschüssel  einem Paesentirbrett  6 Tassen  um Reis und Zucker daraus zu essen mit Deckel  1 größere do  1 Gestell mit einer Weintasse  2 große Weintassen  2 lackirte Wasserschoepfer  6 braune gewoehnliche Reistassen  5 rothlackirte Suppentassen.,日高薫,2011/6,勝田徹:日高薫,,,S524とS524aでペア,,7,hd-3,524,a
3102,五大陸博物館,"Museum Fünf Kontinente ",S526,MFK-S526,漆Ⅲ,Tür2 Fach5,茶漆塗蓋付椀,cup with lid,,漆器,,江戸,,,,,1 ,,,9.6 ,,11.6 ,10.4 ,,,,木,茶漆,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S526,"1 日本の食器一式、 大型の漆塗り米櫃、盆、米や甘いものを食べるための蓋付碗六客、より大振りの同上の品一客、酒杯を伴う棚一個、大型の酒用碗 二個、漆塗りの柄杓、茶色い並の飯碗六客、朱漆の汁碗五客から成る ",1 japan. Dineeservice  bestehend aus einer großen lackirten Reisschüssel  einem Paesentirbrett  6 Tassen  um Reis und Zucker daraus zu essen mit Deckel  1 größere do  1 Gestell mit einer Weintasse  2 große Weintassen  2 lackirte Wasserschoepfer  6 braune gewoehnliche Reistassen  5 rothlackirte Suppentassen.,日高薫,2011/6,勝田徹:日高薫,,,,,8,hd-3,526,
3103,五大陸博物館,"Museum Fünf Kontinente ",S526a,MFK-S526a,漆Ⅲ,Tür2 Fach5,茶漆塗蓋付椀,cup with lid,,漆器,,江戸,,,,,1 ,,,9.7 ,,11.4 ,10.6 ,,,,木,茶漆,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S526a,"1 日本の食器一式、 大型の漆塗り米櫃、盆、米や甘いものを食べるための蓋付碗六客、より大振りの同上の品一客、酒杯を伴う棚一個、大型の酒用碗 二個、漆塗りの柄杓、茶色い並の飯碗六客、朱漆の汁碗五客から成る ",1 japan. Dineeservice  bestehend aus einer großen lackirten Reisschüssel  einem Paesentirbrett  6 Tassen  um Reis und Zucker daraus zu essen mit Deckel  1 größere do  1 Gestell mit einer Weintasse  2 große Weintassen  2 lackirte Wasserschoepfer  6 braune gewoehnliche Reistassen  5 rothlackirte Suppentassen.,日高薫,2011/6,勝田徹:日高薫,,,,,8,hd-3,526,a
3104,五大陸博物館,"Museum Fünf Kontinente ",S526b,MFK-S526b,漆Ⅲ,Tür2 Fach5,茶漆塗蓋付椀,cup with lid,,漆器,,江戸,,,,,1 ,,,9.8 ,,11.6 ,10.6 ,,,,木,茶漆,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S526b,"1 日本の食器一式、 大型の漆塗り米櫃、盆、米や甘いものを食べるための蓋付碗六客、より大振りの同上の品一客、酒杯を伴う棚一個、大型の酒用碗 二個、漆塗りの柄杓、茶色い並の飯碗六客、朱漆の汁碗五客から成る ",1 japan. Dineeservice  bestehend aus einer großen lackirten Reisschüssel  einem Paesentirbrett  6 Tassen  um Reis und Zucker daraus zu essen mit Deckel  1 größere do  1 Gestell mit einer Weintasse  2 große Weintassen  2 lackirte Wasserschoepfer  6 braune gewoehnliche Reistassen  5 rothlackirte Suppentassen.,日高薫,2011/6,勝田徹:日高薫,,,,,8,hd-3,526,b
3105,五大陸博物館,"Museum Fünf Kontinente ",S526c,MFK-S526c,漆Ⅲ,Tür2 Fach5,茶漆塗蓋付椀,cup with lid,,漆器,,江戸,,,,,1 ,,,9.7 ,,11.4 ,10.5 ,,,,木,茶漆,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S526c,"1 日本の食器一式、 大型の漆塗り米櫃、盆、米や甘いものを食べるための蓋付碗六客、より大振りの同上の品一客、酒杯を伴う棚一個、大型の酒用碗 二個、漆塗りの柄杓、茶色い並の飯碗六客、朱漆の汁碗五客から成る ",1 japan. Dineeservice  bestehend aus einer großen lackirten Reisschüssel  einem Paesentirbrett  6 Tassen  um Reis und Zucker daraus zu essen mit Deckel  1 größere do  1 Gestell mit einer Weintasse  2 große Weintassen  2 lackirte Wasserschoepfer  6 braune gewoehnliche Reistassen  5 rothlackirte Suppentassen.,日高薫,2011/6,勝田徹:日高薫,,,,,8,hd-3,526,c
3106,五大陸博物館,"Museum Fünf Kontinente ",S526d,MFK-S526d,漆Ⅲ,Tür2 Fach5,茶漆塗蓋付椀,cup with lid,,漆器,,江戸,,,,,1 ,,,9.6 ,,11.6 ,10.5 ,,,,木,茶漆,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S526d,"1 日本の食器一式、 大型の漆塗り米櫃、盆、米や甘いものを食べるための蓋付碗六客、より大振りの同上の品一客、酒杯を伴う棚一個、大型の酒用碗 二個、漆塗りの柄杓、茶色い並の飯碗六客、朱漆の汁碗五客から成る ",1 japan. Dineeservice  bestehend aus einer großen lackirten Reisschüssel  einem Paesentirbrett  6 Tassen  um Reis und Zucker daraus zu essen mit Deckel  1 größere do  1 Gestell mit einer Weintasse  2 große Weintassen  2 lackirte Wasserschoepfer  6 braune gewoehnliche Reistassen  5 rothlackirte Suppentassen.,日高薫,2011/6,勝田徹:日高薫,,,,,8,hd-3,526,d
3107,五大陸博物館,"Museum Fünf Kontinente ",S544,MFK-S544,漆Ⅲ,Tür2 Fach4,緑漆塗椀,cup,,漆器,,江戸,,,,,1,,,6 ,,,11.7 ,4.9 ,,,木,緑漆塗,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S544,1 緑の同上の品を伴う同上の品,1 grünes do [mit] do,日高薫,2011/6,勝田徹:日高薫,,,蓋を欠く,,9,hd-3,544,
3108,五大陸博物館,"Museum Fünf Kontinente ",S535,MFK-S535,漆Ⅲ,Tür2 Fach4,（秀衡塗松竹梅漆絵小鉢皿）,small bowl,,漆器,,江戸,,,,,1 ,,,3.7,,,11.2,7.4,,,木,黒漆地、茶漆、緑漆、赤漆、金箔,松竹梅,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S535,5 漆塗りの手小鉢,5 lackirte Handschüsselchen,日高薫,2011/6,勝田徹:日高薫,,,,,10,hd-3,535,
3109,五大陸博物館,"Museum Fünf Kontinente ",S535a,MFK-S535a,漆Ⅲ,Tür2 Fach4,（秀衡塗松竹梅漆絵小鉢皿）,small bowl,,漆器,,江戸,,,,,1 ,,,3.4,,,11.2,7.4,,,木,黒漆地、茶漆、緑漆、赤漆、金箔,松竹梅,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S535a,5 漆塗りの手小鉢,5 lackirte Handschüsselchen,日高薫,2011/6,勝田徹:日高薫,,,,,10,hd-3,535,a
3110,五大陸博物館,"Museum Fünf Kontinente ",S535b,MFK-S535b,漆Ⅲ,Tür2 Fach4,（秀衡塗松竹梅漆絵小鉢皿）,small bowl,,漆器,,江戸,,,,,1 ,,,3.5,,,11.2,7.5,,,木,黒漆地、茶漆、緑漆、赤漆、金箔,松竹梅,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S535b,5 漆塗りの手小鉢,5 lackirte Handschüsselchen,日高薫,2011/6,勝田徹:日高薫,,,,,10,hd-3,535,b
3111,五大陸博物館,"Museum Fünf Kontinente ",S535c,MFK-S535c,漆Ⅲ,Tür2 Fach4,（秀衡塗松竹梅漆絵小鉢皿）,small bowl,,漆器,,江戸,,,,,1 ,,,3.4,,,11.4,7.7,,,木,黒漆地、茶漆、緑漆、赤漆、金箔,松竹梅,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S535c,5 漆塗りの手小鉢,5 lackirte Handschüsselchen,日高薫,2011/6,勝田徹:日高薫,,,,,10,hd-3,535,c
3112,五大陸博物館,"Museum Fünf Kontinente ",S1617,MFK-S1617,漆Ⅲ,Tür2 Fach4,屈輪文堆朱筆立,pen stand,,漆器,,江戸,,,,,1,,,12.2,,10.8,7.5,,,台付、円筒形の筆立,木,朱漆地、堆朱、平蒔絵、口縁部は金蒔絵、台部は黒柿に金蒔絵で秋草,秋草,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S1617,,,日高薫,2011/6,勝田徹:日高薫,,,,,11,hd-3,1617,
3113,五大陸博物館,"Museum Fünf Kontinente ",S1618,MFK-S1618,漆Ⅲ,Tür2 Fach4,屈輪文彫漆香合,incense container,,漆器,,江戸,,,,,1,7.5,7.7,2.1,,,,,,印籠蓋造、正方形の小箱,木,茶漆、彫漆,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S1618,,,日高薫,2011/6,勝田徹:日高薫,,,,,12,hd-3,1618,
3114,五大陸博物館,"Museum Fünf Kontinente ",S1621,MFK-S1621,漆Ⅲ,Tür2 Fach4,屈輪文木彫香合,incense container,,漆器,,江戸,,,,,1,,,4.5,,9.2,,5.7,,円形、印籠蓋造,木,ふき漆仕上げ、木彫,めがね形屈輪文,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S1621,,,日高薫,2011/6,勝田徹:日高薫,,,,,13,hd-3,1621,
3115,五大陸博物館,"Museum Fünf Kontinente ",S1612,MFK-S1612,漆Ⅲ,Tür2 Fach4,屈輪果実文彫漆重香合,incense container,,漆器,,江戸,,,,,1,,,8.5,,5.1,,,,三段重、印籠蓋造、円形の合子、甲盛がある,木,春慶塗、彫漆,（側面）屈輪文、（蓋表）果実文,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S1612,,,日高薫,2011/6,勝田徹:日高薫,,,,,14,hd-3,1612,
3116,五大陸博物館,"Museum Fünf Kontinente ",S1620,MFK-S1620,漆Ⅲ,Tür2 Fach4,椿文（木彫漆塗）香合,incense container,,漆器,,江戸,,,,,1,,,,,10.2,,8.9,,,,茶漆、平蒔絵、薄肉高蒔絵（蓋裏）、螺鈿（みじん貝）、黒漆,（蓋裏）鶏、（蓋表）椿、唐草、菱繋文,「熱田社神宝女装束文」（蓋裏）,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S1620,,,日高薫,2011/6,勝田徹:日高薫,,,,,15,hd-3,1620,
3117,五大陸博物館,"Museum Fünf Kontinente ",S1625,MFK-S1625,漆Ⅲ,Tür2 Fach4,菊蒔絵香合,incense container,,漆器,,江戸,,,,,1,,,3.7,,10.4,,4.6,,円形の合子,木,沃懸地、薄肉高蒔絵（蓋裏）、付描（露）、針描、黒漆（裏）,（蓋表）菊花に露、（蓋裏）土坡に桔梗、蝶,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S1625,,,日高薫,2011/6,勝田徹:日高薫,,,S1640と同じ,,16,hd-3,1625,
3118,五大陸博物館,"Museum Fünf Kontinente ",S500,MFK-S500,漆Ⅲ,Tür2 Fach4,梅樹蒔絵隅切箱,box,,漆器,,江戸,,,,,1 ,10.8,10.9,3.4,,,,,,正方形隅切、棧蓋造の小箱,,春慶塗、彫漆平蒔絵、消粉蒔絵,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S500,4甘い焼き菓子のためのより小型の茶色い漆塗りの容れ物,4 kleinere Dosen von braunem Lack für Zuckergebaeck.,日高薫,2011/6,勝田徹:日高薫,,,,,17,hd-3,500,
